"No.","Time","Source","Destination","Protocol","Length","Info","TimeDiff","SPort","DPort"
"882","126.631146990","fe80::a00:27ff:fe73:4a8f","ff02::16","ICMPv6","90","Multicast Listener Report Message v2","0.003955591","",""
"883","126.655488108","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.149? Tell 192.168.0.218","0.024341118","",""
"884","126.669515212","192.168.0.121","igmp.mcast.net","IGMPv3","70","Membership Report / Join group 224.0.0.251 for any sources / Join group 224.0.0.252 for any sources / Join group 224.0.1.60 for any sources","0.014027104","",""
"885","126.679446231","192.168.0.66","192.168.0.218","TCP","60","660  >  80 [SYN] Seq=0 Win=8192 Len=0","0.009931019","660","80"
"886","126.679457966","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.66? Tell 192.168.0.218","0.000011735","",""
"887","126.679639207","192.168.0.137","igmp.mcast.net","IGMPv3","60","Membership Report / Join group 239.255.255.250 for any sources","0.000181241","",""
"888","126.715071258","DESKTOP-GSL42P0.local","igmp.mcast.net","IGMPv3","62","Membership Report / Join group 224.0.0.251 for any sources / Join group 224.0.0.252 for any sources","0.035432051","",""
"889","126.715071396","DESKTOP-GSL42P0.local","ff02::16","ICMPv6","150","Multicast Listener Report Message v2","0.000000138","",""
"890","126.749740844","fe80::b6b6:86ff:fe54:f835","ff02::16","ICMPv6","170","Multicast Listener Report Message v2","0.034669448","",""
"891","127.016377985","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.266637141","54915","54915"
"892","127.648021531","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.186? Tell 192.168.0.218","0.631643546","",""
"893","127.679242194","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.149? Tell 192.168.0.218","0.031220663","",""
"894","127.712425518","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.66? Tell 192.168.0.218","0.033183324","",""
"895","128.018732648","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.306307130","54915","54915"
"896","128.184185453","a2:9c:aa:76:69:49","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.165452805","",""
"897","128.184185615","D680.local","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000162","",""
"898","128.184185633","f6:c7:24:08:96:ca","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000018","",""
"899","128.184185649","SamsungE_c9:0b:80","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000016","",""
"900","128.184185661","Arcadyan_3e:93:34","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000012","",""
"901","128.184185675","SamsungE_d0:f5:75","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000014","",""
"902","128.726004780","192.168.0.38","192.168.0.218","UDP","60","33738  >  80 Len=0","0.541819105","33738","80"
"903","128.726020563","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.38? Tell 192.168.0.218","0.000015783","",""
"904","128.736210752","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.66? Tell 192.168.0.218","0.010190189","",""
"905","129.017113025","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.280902273","54915","54915"
"906","129.727790925","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.38? Tell 192.168.0.218","0.710677900","",""
"907","130.015514926","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.287724001","54915","54915"
"908","130.752539678","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.38? Tell 192.168.0.218","0.737024752","",""
"909","130.772634800","192.168.0.199","192.168.0.218","TCP","60","20804  >  80 [SYN] Seq=0 Win=8192 Len=0","0.020095122","20804","80"
"910","130.772649435","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.199? Tell 192.168.0.218","0.000014635","",""
"911","130.804827495","192.168.0.62","192.168.0.218","UDP","60","49518  >  80 Len=0","0.032178060","49518","80"
"912","130.804845211","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.62? Tell 192.168.0.218","0.000017716","",""
"913","130.837055287","192.168.0.96","192.168.0.218","TCP","60","48764  >  80 [SYN] Seq=0 Win=8192 Len=0","0.032210076","48764","80"
"914","130.837072499","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.96? Tell 192.168.0.218","0.000017212","",""
"915","130.869206521","192.168.0.76","192.168.0.218","UDP","60","46625  >  80 Len=0","0.032134022","46625","80"
"916","130.869224701","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.76? Tell 192.168.0.218","0.000018180","",""
"917","131.017821220","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.148596519","54915","54915"
"918","131.775348687","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.199? Tell 192.168.0.218","0.757527467","",""
"919","131.807561328","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.62? Tell 192.168.0.218","0.032212641","",""
"920","131.843680877","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.96? Tell 192.168.0.218","0.036119549","",""
"921","131.871973962","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.76? Tell 192.168.0.218","0.028293085","",""
"922","131.899919065","192.168.0.193","192.168.0.218","TCP","60","24587  >  80 [SYN] Seq=0 Win=8192 Len=0","0.027945103","24587","80"
"923","131.899931814","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.193? Tell 192.168.0.218","0.000012749","",""
"924","132.014314403","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.114382589","54915","54915"
"925","132.800125198","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.199? Tell 192.168.0.218","0.785810795","",""
"926","132.831373960","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.62? Tell 192.168.0.218","0.031248762","",""
"927","132.867451229","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.96? Tell 192.168.0.218","0.036077269","",""
"928","132.895758406","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.76? Tell 192.168.0.218","0.028307177","",""
"929","132.931866473","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.193? Tell 192.168.0.218","0.036108067","",""
"930","133.017595826","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.085729353","54915","54915"
"931","133.951754131","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.193? Tell 192.168.0.218","0.934158305","",""
"932","133.959103219","192.168.0.175","192.168.0.218","UDP","60","28080  >  80 Len=0","0.007349088","28080","80"
"933","133.959114846","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.175? Tell 192.168.0.218","0.000011627","",""
"934","133.987496581","192.168.0.58","192.168.0.218","TCP","60","42347  >  80 [SYN] Seq=0 Win=8192 Len=0","0.028381735","42347","80"
"935","133.987509880","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.58? Tell 192.168.0.218","0.000013299","",""
"936","134.016020779","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.028510899","54915","54915"
"937","134.019663954","192.168.0.77","192.168.0.218","UDP","60","16376  >  80 Len=0","0.003643175","16376","80"
"938","134.019679585","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.77? Tell 192.168.0.218","0.000015631","",""
"939","134.184049147","a2:9c:aa:76:69:49","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.164369562","",""
"940","134.184049214","D680.local","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000067","",""
"941","134.184049231","f6:c7:24:08:96:ca","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000017","",""
"942","134.184100945","SamsungE_c9:0b:80","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000051714","",""
"943","134.184100976","Arcadyan_3e:93:34","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000031","",""
"944","134.184100989","SamsungE_d0:f5:75","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000013","",""
"945","134.975543177","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.175? Tell 192.168.0.218","0.791442188","",""
"946","135.007732644","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.58? Tell 192.168.0.218","0.032189467","",""
"947","135.014444386","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.006711742","54915","54915"
"948","135.039930155","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.77? Tell 192.168.0.218","0.025485769","",""
"949","135.047318728","192.168.0.242","192.168.0.218","TCP","60","21903  >  80 [SYN] Seq=0 Win=8192 Len=0","0.007388573","21903","80"
"950","135.047330324","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.242? Tell 192.168.0.218","0.000011596","",""
"951","135.999329065","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.175? Tell 192.168.0.218","0.951998741","",""
"952","136.016684654","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.017355589","54915","54915"
"953","136.032481965","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.58? Tell 192.168.0.218","0.015797311","",""
"954","136.063722156","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.242? Tell 192.168.0.218","0.031240191","",""
"955","136.063747630","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.77? Tell 192.168.0.218","0.000025474","",""
"956","136.085689447","192.168.0.130","192.168.0.218","UDP","60","3726  >  80 Len=0","0.021941817","3726","80"
"957","136.085703107","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.130? Tell 192.168.0.218","0.000013660","",""
"958","136.121883693","192.168.0.166","192.168.0.218","TCP","60","43346  >  80 [SYN] Seq=0 Win=8192 Len=0","0.036180586","43346","80"
"959","136.121901124","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.166? Tell 192.168.0.218","0.000017431","",""
"960","136.154047578","192.168.0.11","192.168.0.218","UDP","60","21101  >  80 Len=0","0.032146454","21101","80"
"961","136.154065213","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.11? Tell 192.168.0.218","0.000017635","",""
"962","136.690668215","192.168.0.213","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 ","0.536603002","44935","1900"
"963","136.953160558","192.168.0.213","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 ","0.262492343","44935","1900"
"964","137.015146083","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.061985525","54915","54915"
"965","137.088488739","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.130? Tell 192.168.0.218","0.073342656","",""
"966","137.088519086","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.242? Tell 192.168.0.218","0.000030347","",""
"967","137.151927450","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.166? Tell 192.168.0.218","0.063408364","",""
"968","137.183184495","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.11? Tell 192.168.0.218","0.031257045","",""
"969","137.252973875","192.168.0.213","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 ","0.069789380","44935","1900"
"970","138.013550804","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.760576929","54915","54915"
"971","138.111314267","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.130? Tell 192.168.0.218","0.097763463","",""
"972","138.175699752","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.166? Tell 192.168.0.218","0.064385485","",""
"973","138.196792491","192.168.0.228","192.168.0.218","TCP","60","41563  >  80 [SYN] Seq=0 Win=8192 Len=0","0.021092739","41563","80"
"974","138.196808651","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.228? Tell 192.168.0.218","0.000016160","",""
"975","138.207895128","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.11? Tell 192.168.0.218","0.011086477","",""
"976","139.013912067","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.806016939","54915","54915"
"977","139.200452577","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.228? Tell 192.168.0.218","0.186540510","",""
"978","140.017177133","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.816724556","54915","54915"
"979","140.223285636","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.228? Tell 192.168.0.218","0.206108503","",""
"980","140.239407083","192.168.0.246","192.168.0.218","UDP","60","39584  >  80 Len=0","0.016121447","39584","80"
"981","140.239422725","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.246? Tell 192.168.0.218","0.000015642","",""
"982","141.015598812","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.776176087","54915","54915"
"983","141.248019616","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.246? Tell 192.168.0.218","0.232420804","",""
"984","142.014005296","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.765985680","54915","54915"
"985","142.272778712","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.246? Tell 192.168.0.218","0.258773416","",""
"986","142.283117240","192.168.0.223","192.168.0.218","TCP","60","12833  >  80 [SYN] Seq=0 Win=8192 Len=0","0.010338528","12833","80"
"987","142.283132957","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.223? Tell 192.168.0.218","0.000015717","",""
"988","142.314299411","192.168.0.101","192.168.0.218","UDP","60","12862  >  80 Len=0","0.031166454","12862","80"
"989","142.314316182","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.101? Tell 192.168.0.218","0.000016771","",""
"990","143.017300607","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.702984425","54915","54915"
"991","143.295586667","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.223? Tell 192.168.0.218","0.278286060","",""
"992","143.327804883","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.101? Tell 192.168.0.218","0.032218216","",""
"993","144.014678360","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.686873477","54915","54915"
"994","144.320350870","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.223? Tell 192.168.0.218","0.305672510","",""
"995","144.351595283","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.101? Tell 192.168.0.218","0.031244413","",""
"996","144.352263778","192.168.0.81","192.168.0.218","TCP","60","37467  >  80 [SYN] Seq=0 Win=8192 Len=0","0.000668495","37467","80"
"997","144.352278497","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.81? Tell 192.168.0.218","0.000014719","",""
"998","144.381541972","192.168.0.80","192.168.0.218","UDP","60","10725  >  80 Len=0","0.029263475","10725","80"
"999","144.381560710","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.80? Tell 192.168.0.218","0.000018738","",""
"1000","145.018039734","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.636479024","54915","54915"
"1001","145.376347329","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.81? Tell 192.168.0.218","0.358307595","",""
"1002","145.407577125","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.80? Tell 192.168.0.218","0.031229796","",""
"1003","146.013481473","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.605904348","54915","54915"
"1004","146.184124555","Guangzho_39:0f:4c","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.170643082","",""
"1005","146.184124708","a2:9c:aa:76:69:49","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000153","",""
"1006","146.184124728","D680.local","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000020","",""
"1007","146.184124745","f6:c7:24:08:96:ca","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000017","",""
"1008","146.184124757","SamsungE_c9:0b:80","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000012","",""
"1009","146.184124770","Arcadyan_3e:93:34","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000013","",""
"1010","146.184187166","SamsungE_d0:f5:75","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000062396","",""
"1011","146.399173037","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.81? Tell 192.168.0.218","0.214985871","",""
"1012","146.420280628","192.168.0.192","192.168.0.218","TCP","60","40729  >  80 [SYN] Seq=0 Win=8192 Len=0","0.021107591","40729","80"
"1013","146.420295916","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.192? Tell 192.168.0.218","0.000015288","",""
"1014","146.431368417","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.80? Tell 192.168.0.218","0.011072501","",""
"1015","146.825054046","192.168.0.213","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 ","0.393685629","44013","1900"
"1016","147.017754457","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.192700411","54915","54915"
"1017","147.115648615","192.168.0.213","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 ","0.097894158","44013","1900"
"1018","147.421717744","192.168.0.213","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 ","0.306069129","44013","1900"
